movieId,rating_user1,rating_user2,rating_user3,aggregation_score,pairwise_disagreement,final_score
1805,4.0,2.248033778430501,0.7747379689909001,2.3409239158071338,2.1501746873394,2.2646242244200403
8368,3.8201669594054897,3.3942903033150404,3.039862582406522,3.4181066150423507,0.5202029179993117,2.258945136225135
1127,4.0,2.9038404355934184,2.9283816741329587,3.2774073699087922,0.730773042937721,2.2587536391203638
364,3.199305721809912,3.754819315908508,3.598097460378967,3.5174074993657953,0.37034239606573066,2.2585814580457693
337,3.4917404836006702,3.5033457084000563,3.81779909743826,3.6042950964796625,0.21737240922505988,2.2495260215778212
1962,3.134557207217012,1.655935380393824,3.709641416384693,2.833378001331843,1.3691373573272458,2.247681743730004
4018,3.302736712951879,3.601496055638948,3.743640090921243,3.54929095317069,0.2939355853129092,2.2471488060275773
318,3.684563786264246,3.0,3.611729804923562,3.4320978637292696,0.4563758575094973,2.2418090612413604
3948,2.466124012449126,3.730512147630936,3.32070547274568,3.172447210941914,0.84292542345454,2.2406384959469645
4027,3.865540058592835,3.201169384009836,3.133949914448191,3.4002197856836207,0.48772676276309596,2.235222576515411
1721,3.908315849150776,2.719765744358307,2.0075814865671644,2.8785543600254164,1.2671562417224076,2.233995112704213
3175,2.107014603782619,3.539982790804014,3.5580559828283733,3.068351125805002,0.9673609193638362,2.2279550432285355
4993,3.4346165200577654,3.5419546671892688,3.7263666844606393,3.567645957235891,0.19450010960191594,2.2183876181823012
2396,3.781252737114396,2.816705203206565,3.133949914448191,3.243969284923051,0.6430316892718873,2.2035942466625853
2724,2.107014603782619,3.411186689597866,3.5580559828283733,3.0254190920696193,0.9673609193638362,2.202195822987306
239,3.953435480009576,2.21613630867916,1.351461521407674,2.50701110336547,1.7346493057346013,2.1980663843131225
4226,1.788793141124911,3.3652295369520777,3.5003618448511222,2.884794840976037,1.1410458024841408,2.1872952255792786
4720,3.488475179493002,3.008048464704632,3.621635210848217,3.3727196183486168,0.4090578307623899,2.187254903314126
5349,3.554326751938633,1.7798077861940005,3.21053812177282,2.8482242199684844,1.1830126438297548,2.1821395895129925
1947,3.888686965416676,2.69492241395969,2.6464971795352747,3.07670218630388,0.828126523920934,2.1772719213507017
5952,3.6452602975479222,3.382771511889119,3.06394365298936,3.3639918208088004,0.3875444297057081,2.1734128643675636
5418,2.7481772453836983,2.59004038725386,3.8419425052064855,3.060053379281348,0.8346014119684169,2.1698725923561755
2455,1.6262976908176812,4.163983845098455,1.515881984252977,2.435387840056371,1.7654012405636519,2.1673932002592835
109487,3.264641942544154,3.0,3.643800864590125,3.3028142690447595,0.42920057639341663,2.153368791984222
91658,2.128065844980311,2.5,3.8419425052064855,2.823336116728932,1.142584440150783,2.1510354460976724
2657,3.0,3.568406193890889,1.7228876251824266,2.7637646063577717,1.2303457124723083,2.150397048803586
71535,2.505130724080144,3.0,3.65792819631878,3.054352973466308,0.7685316481590905,2.140024443343421
736,3.0,1.6614287254170543,3.530242886111689,2.7305572038429147,1.2458761071297562,2.1366847651576513
5445,2.734345421293337,3.730512147630936,2.86581098130481,3.110222850076361,0.6641111508917327,2.1317781704025096
648,3.0,2.8072536006682043,3.661517092087777,3.1562568975853273,0.569508994279715,2.121557736263082
903,3.134557207217012,3.5181679349676838,2.282939187005195,2.97855477639663,0.8234858319749924,2.116527198627975
8798,2.882195603179976,3.5,3.324688463910291,3.235628022363423,0.411869597880016,2.10612465257006
5502,3.488475179493002,3.377012116176158,3.0266840884182016,3.297390461362454,0.30786072738320025,2.1015785677707526
2428,2.3751083519767526,1.655935380393824,3.709383214038239,2.580142315469605,1.36896522242961,2.095671478253607
5679,3.488475179493002,3.30477226017179,3.3851620896697225,3.3928031764448385,0.1224686128808079,2.0846693510192265
2683,3.6152741201819487,2.6472759216656128,2.8273511900935038,3.0299670773136884,0.6453321323442239,2.0761130993259025
1258,3.0,2.90995961274614,3.5759381805931256,3.1619659311130888,0.4439857118979905,2.0747738434270495
1961,3.6152741201819487,2.558274148413496,2.7263207060540484,2.9666229915498312,0.704666647845635,2.0618404540681525
293,3.658464305818866,1.99594409487316,2.3437362019673875,2.6660482008864714,1.1083468072971376,2.042967643450738
48394,3.25027882785462,3.2753417653857886,3.434313296812344,3.3199779633509174,0.12268964597181586,2.041062636399277
6016,3.332570968678528,3.404264018627683,3.353404458758995,3.363413148688402,0.04779536663276988,2.037166035866149
4886,3.536019508955027,2.468756105270246,2.735364008266602,2.913379874163958,0.7115089357898541,2.0326314988143164
5065,3.488475179493002,2.765479900737404,2.9283816741329587,3.0607789181211214,0.48199685250373214,2.029266091874166
4238,3.488475179493002,2.765479900737404,2.9283816741329587,3.0607789181211214,0.48199685250373214,2.029266091874166
1357,3.937993995479446,1.1277721308624322,1.33133712445272,2.132367750264866,1.8734812430780092,2.028813147390123
2617,2.0,2.572395195133391,3.524520076942751,2.698971757358714,1.016346717961834,2.025921741599962
3977,2.73371844277804,2.7727376791824265,3.524520076942751,3.010325399634406,0.5272010894431407,2.0170756755579
410,3.491269152501796,2.6381990107043785,2.8039824312103505,2.9778168648055083,0.568713427864945,2.0141754900292828
595,2.82224084271008,3.470686702461267,2.9035237570626755,3.0654837674113407,0.4322972398341248,2.0122091563804543
5400,2.734345421293337,3.183487978188176,3.336010882527101,3.084614760669538,0.4011103074891761,2.0112129793973934
296,3.0,3.389586231605473,2.630008012119942,3.006531414575138,0.5063854796570206,2.006473040607891
3618,3.4917404836006702,2.5751705346963227,2.7427975660400885,2.936569528112361,0.6110466326028983,2.0063603699085757
3863,3.487848200977705,2.701009180020129,2.619054880024059,2.9359707536739648,0.5791955473024306,1.993260671125351
5903,3.111410300393169,3.327967690196912,3.1900442735885983,3.209807421392893,0.1443715932024956,1.983633090116734
588,2.82224084271008,3.2856634014003383,3.142728673476133,3.083544305862184,0.3089483724601723,1.973705932501379
1580,3.0,3.245017278008855,3.2558384186265554,3.16695189887847,0.17055894575103694,1.9683947176274967
515,3.442056640707516,2.5520396529401537,2.234737972969129,2.742944755538933,0.8048791118255914,1.9677184980535962
39,2.925671833852047,2.760482916940424,3.34613427756255,3.0107630094516735,0.39043424041475056,1.9626315018369043
3300,3.3055205914230017,2.9853706071303234,3.0266840884182016,3.105858428990509,0.2134333228617855,1.9488883865390196
4270,3.111410300393169,1.6327399503687017,2.9283816741329587,2.5575106416316093,0.9857802333496447,1.9288184783188234
3114,2.82224084271008,3.2003220365024307,3.0622271121560147,3.0282633304561752,0.2520541291949006,1.9177796499516653
277,2.1715420756523818,3.1392491981827044,2.9819783549842427,2.7642565429397763,0.6451380816868817,1.9166091584386185
316,3.0,2.428720313249483,3.166990590302009,2.8652369678504974,0.49218018470168384,1.916014254590972
1584,2.6879268825078517,1.655935380393824,3.1740574531817174,2.505973238694464,1.0120813818585956,1.9084164959601166
4025,3.111410300393169,3.095768221446404,2.5897039681908023,2.9322941633434585,0.3478042214682443,1.8984981865933728
5481,2.3572805421935046,2.050748027819474,3.336010882527101,2.5813464841800267,0.8568419031384181,1.8915446517633834
6157,3.111410300393169,2.25975206654486,2.9283816741329587,2.766514680356996,0.5677721558988724,1.8870176705737465
4973,2.967806705633376,3.122267395222954,2.5848694647335777,2.891647855196636,0.3582652869929174,1.8782948279151486
780,3.0,2.5098915899613714,3.09581917181461,2.868570253925327,0.3906183879021592,1.8773895075160598
6953,3.1142042734019637,2.8708810633008364,3.0311657942905743,3.0054170436644583,0.16221547340075154,1.8681364155589755
5419,3.111410300393169,1.423735911643316,2.5207524657388167,2.3519662259251004,1.1251162591665687,1.8612262392216876
3363,2.5784412104788634,3.1151781944188053,2.894124797249954,2.8625814007158747,0.3578246559599612,1.8606787028135092
5459,3.111410300393169,2.837719756741772,2.788099523557929,2.9124098602309565,0.21554051789015993,1.8336621232946377
575,1.9980434728769203,3.016613847610582,2.7427975660400885,2.5858182955091973,0.6790469164891079,1.8231097439011614
500,3.0,3.008165654469169,2.7263207060540484,2.911495453507739,0.18789663227674708,1.822055925015342
56757,3.0156745068299786,2.857333687935016,2.4946754391914805,2.7892278779854913,0.3473327117589987,1.8124698114948943
6550,3.1292381101764177,2.347471823286632,2.5207524657388167,2.6658207997339556,0.5211775245931906,1.8079634896776495
597,2.73371844277804,2.773236501200117,3.0404123712669437,2.8491224384150335,0.20446261899260243,1.791258510646061
2770,2.861144361982284,2.2904196821829546,2.9283816741329587,2.693315239432733,0.4253079946333361,1.786112341512974
6383,1.9830096361024656,2.765479900737404,2.9112532356914564,2.553247590843775,0.6188290663926606,1.7794801810633292
1377,3.0,2.2551716739059278,2.631775015889453,2.6289822299317933,0.49655221739604816,1.7760102249174952
1676,3.0,2.3699926568629346,2.619054880024059,2.663015845628998,0.42000489542471026,1.765811465547283
6534,2.5503403556936584,2.765479900737404,2.9283816741329587,2.748067310188007,0.2520275456262002,1.7496514043632843
1367,3.1142042734019637,1.841743989094088,1.29786484055639,2.0846043676841473,1.2108929552303824,1.7351198027026413
3623,2.7376107254010056,2.0938762879696773,2.773718277078509,2.535068430149731,0.4532279927392212,1.7023322551855269
3176,1.0,3.1805133358206854,1.4194795561808444,1.8666642973338432,1.4536755572137903,1.701468801285822
344,2.360074515202298,2.5196564081711603,2.8761251828994485,2.5852853687576354,0.3440337784647669,1.688784732640488
673,3.0,1.8098618330789005,1.33133712445272,2.047066319177207,1.11244191703152,1.6732165583189322
1302,2.380427449017346,2.636170325832178,0.5,1.8388659249498414,1.4241135505547853,1.672964975191819
357,2.5486069547522145,2.7646005931806084,2.579071605989613,2.6307597179741453,0.14399575895226252,1.6360541343653923
1876,2.5486069547522145,2.1978158636447724,2.5207524657388167,2.422391761378601,0.2338607274049614,1.546979347789145
1391,1.179667366108521,2.885038323721921,1.2672540209935477,1.7773199036079965,1.1369139717422665,1.5211575308617045
3826,1.9834809672013407,1.655935380393824,2.619054880024059,2.0861570758730745,0.6420796664201568,1.5085261120919073
2100,2.467087063888968,2.0679102977835324,1.8312387627469904,2.12207870813983,0.42389886742798516,1.442806771855092
19,2.3572805421935046,2.1532699821559422,2.2947364850765304,2.2684290031419923,0.13600704002504155,1.415460217895212
3101,1.6262976908176812,1.7034670851898468,1.6274241585499196,1.6523963115191493,0.05144626291477709,1.0120162920774003
